t,x,y,z,vx_dir,vy_dir,vz_dir,speed,flux,sector,range,lat_err
18.29999999999999,455.2739724409474,6.542826359003932,20.763542546312266,0.7214162385788535,0.6867839539490873,-0.08880546893517653,15.000067337640537,0.0,2,455.7941676436822,455.3209840968507
18.39999999999999,456.35251757086513,7.576795717420942,20.630630749403007,0.7190272461127339,0.6893101825087573,-0.0886075145644086,15.000059257123674,0.0,2,456.88144091408276,456.4154117978602
18.499999999999993,457.4274631007179,8.61453923846797,20.497980320521908,0.7166278619372269,0.6918266089529297,-0.0884333118229167,15.000052146268834,0.0,2,457.9675332185353,457.5085729088033
18.599999999999994,458.49879385922287,9.656042481089113,20.365559898657096,0.7142183206991697,0.6943333709429441,-0.08828001117277996,15.000045888716574,0.0,2,459.05243617341205,458.60046132418876
18.699999999999996,459.5664949797618,10.701291173414774,20.233341885402616,0.7117988307652229,0.6968305855863146,-0.08814510487086373,15.000040382070585,0.0,2,460.1361418804365,459.69107119973694
18.799999999999997,460.6305518671933,11.750271186648513,20.101301993608573,0.7093695777333454,0.6993183520803404,-0.0880263859876816,15.000035536222114,0.0,2,461.2186428672123,460.78039692074015
18.9,461.690950169074,12.802968512290645,19.96941885015607,0.7069307274504689,0.7017967539947084,-0.08792191233612706,15.00003127187546,0.0,2,462.2999320354287,461.86843307455973
19.0,462.74767575067386,13.859369242248052,19.837673646370497,0.7044824286113776,0.7042658612470317,-0.08782997472271094,15.000027519250406,0.0,3,463.3800026157189,462.95517442668654
19.1,463.80071467326513,14.919459551446037,19.706049830363103,0.7020248150012962,0.7067257318163302,-0.08774906900399883,15.000024216940357,0.0,3,464.45884812828734,464.0406158998787
19.200000000000003,464.85005317523843,15.983225682613554,19.57453283627456,0.699558007434477,0.7091764132321483,-0.08767787149269533,15.000021310907513,0.0,3,465.53646234854875,465.12475255596036
19.300000000000004,465.89567765566727,17.050653932959797,19.44310984599614,0.6970821154326974,0.7116179438710106,-0.0876152173122395,15.000018753598612,0.0,3,466.6128392771232,466.20757957992805
19.400000000000006,466.93382955696865,18.125361016386297,19.311769579474195,0.6921005060775623,0.7164706006820779,-0.0875600813467225,15.000016503166778,0.0,3,467.68437470264206,467.2854907834295
19.500000000000007,467.96445762438066,19.207294006456966,19.180502110170256,0.6870847130490224,0.7212879617063627,-0.08751156147517526,15.000014522786765,0.0,3,468.7510484296857,468.3584671410684
19.60000000000001,468.98751105264324,20.296399686726414,19.049298702659875,0.68203503774549,0.7260698348989323,-0.08746886381647606,15.000012780052353,0.0,3,469.8128405489357,469.42648984009895
